x,y_pchip
394.48588158660834,10.697144496512651
396.07211567678155,10.79943239569231
397.65834976695476,10.906559222719116
399.24458385712796,11.010508094962002
400.83081794730117,11.114351176688839
402.4170520374744,11.22222771455055
404.0032861276476,11.32646780740869
405.5895202178208,11.433598864805457
407.175754307994,11.546265609885358
408.7619883981672,11.658961929838773
410.3482224883404,11.767526766669784
411.9344565785136,11.873466562176523
413.5206906686868,11.982792643013529
415.10692475886003,12.093034543599856
416.69315884903324,12.205457928088572
418.27939293920645,12.316768395370602
419.86562702937965,12.427354748824197
421.45186111955286,12.539205368593008
423.03809520972607,12.65384559957649
424.6243292998993,12.770440253361306
426.2105633900725,12.881452176971727
427.7967974802457,12.99378529520444
429.3830315704189,13.10784110403248
430.9692656605921,13.224107103073404
432.5554997507653,13.341235083711451
